LI 0.40 0.05 33      6.94      5.39     75.64      3.00
AR 0.40 0.05 33     39.95     15.76     27.63      0.00
    24  7558  9781     8  7532  9664     0  7506  9562    -2  7480  9473    -3
  7455  9394    -3  7430  9325    -2  7406  9262    -1  7382  9206     0  7358
  9154     0  7334  9107     0  7311  9063     1  7289  9022     1  7266  8984
     2  7244  8947     2  7222  8913     2  7201  8880     2  7180  8849     2
  7159  8819     2  7139  8790     1  7119  8762     1  7099  8734     1  7080
  8708     0  7060  8682     0  7042  8656     0  7023  8632     0  7005  8607
     0  6987  8584     0  6969  8560     0  6952  8537    -1  6935  8515    -1
  6918  8493    -1  6902  8471    -1  6886  8449
 K 0.40 0.05 33     39.10      4.34     31.63      5.12
 13292     0  7456 10666     0  7418  8793     0  7382  7429     0  7346  6417
     0  7311  5656     0  7276  5076     0  7242  4631     0  7209  4286     0
  7177  4017     0  7145  3805     0  7114  3639     0  7084  3507     0  7054
  3403     0  7026  3320     0  6998  3254     0  6970  3202     0  6944  3160
     0  6918  3127     0  6892  3101     0  6868  3080     0  6844  3064     0
  6821  3051     0  6798  3041     0  6776  3034     0  6755  3028     0  6734
  3023     0  6713  3020     0  6694  3018     0  6674  3016     0  6656  3015
     0  6638  3014     0  6620  3014     0  6603
CA 0.40 0.05 33     40.08      6.11     11.87      6.36
 13315  6583     0 10057  6044     0  7699  5574     0  5957  5171     0  4647
  4827     0  3649  4536     0  2880  4289     0  2282  4081     0  1812  3905
     0  1442  3757     0  1149  3632     0   915  3527     0   728  3438     0
   578  3363     0   458  3300     0   362  3247     0   284  3203     0   223
  3167     0   173  3136     0   133  3111     0   102  3090     0    77  3073
     0    58  3059     0    43  3047     0    31  3038     0    22  3031     0
    16  3026     0    11  3022     0     7  3019     0     5  3017     0     4
  3015     0     3  3014     0     3  3014     0
SC 0.40 0.05 33     44.96      6.54     12.80      3.10
 20779 15953  9989 18392 15601  9966 16614 15307  9948 15262 15053  9934 14217
 14830  9922 13398 14629  9911 12749 14448  9902 12228 14281  9893 11808 14128
  9884 11467 13986  9876 11187 13854  9868 10957 13731  9861 10766 13615  9853
 10607 13507  9846 10475 13405  9838 10365 13309  9831 10272 13219  9824 10193
 13133  9816 10127 13053  9809 10070 12976  9802 10023 12904  9795  9982 12835
  9788  9947 12770  9780  9917 12708  9773  9891 12650  9766  9868 12594  9759
  9848 12541  9751  9831 12490  9744  9816 12442  9737  9803 12396  9730  9791
 12353  9723  9780 12311  9715  9770 12272  9708
TI 0.40 0.05 33     47.90      6.83     13.57      5.02
 23241 19953 14346 21440 19575 14160 20055 19250 13998 18965 18968 13857 18090
 18721 13735 17377 18501 13628 16787 18306 13534 16293 18130 13451 15876 17970
 13377 15519 17825 13312 15212 17692 13254 14946 17570 13201 14714 17457 13153
 14510 17351 13110 14330 17253 13070 14170 17162 13034 14027 17076 13000 13899
 16994 12969 13784 16918 12940 13680 16845 12912 13586 16776 12887 13501 16710
 12862 13423 16647 12839 13351 16586 12817 13286 16528 12796 13225 16473 12776
 13170 16419 12757 13118 16367 12738 13070 16317 12720 13026 16268 12702 12984
 16221 12684 12946 16175 12668 12910 16130 12651
 V 0.40 0.05 33     50.94      6.74     14.65      4.00
 24081 20233 16176 22371 19645 15875 21119 19139 15611 20176 18701 15381 19447
 18320 15183 18870 17987 15012 18404 17693 14864 18022 17432 14736 17701 17200
 14624 17430 16991 14527 17196 16803 14442 16991 16633 14367 16811 16478 14300
 16649 16336 14241 16504 16205 14188 16372 16085 14140 16250 15974 14097 16138
 15870 14058 16034 15774 14022 15936 15684 13989 15844 15599 13958 15758 15520
 13929 15675 15444 13902 15597 15373 13877 15522 15306 13853 15451 15242 13829
 15382 15181 13807 15316 15123 13786 15252 15068 13765 15190 15015 13745 15130
 14964 13725 15073 14915 13705 15016 14868 13686
CR 0.40 0.05 33     52.01      6.76     16.49      5.67
 19769 14893 15552 17637 13742 15160 16027 12763 14849 14783 11938 14599 13802
 11247 14397 13014 10668 14234 12373 10184 14099 11845  9779 13989 11405  9440
 13896 11034  9157 13819 10720  8920 13753 10452  8721 13697 10221  8556 13649
 10021  8418 13607  9847  8302 13570  9695  8207 13536  9562  8127 13506  9444
  8061 13478  9340  8007 13453  9248  7963 13428  9166  7927 13405  9092  7897
 13383  9027  7874 13362  8968  7855 13341  8916  7840 13321  8868  7829 13300
  8826  7820 13280  8787  7814 13260  8753  7809 13239  8722  7806 13219  8694
  7804 13199  8668  7803 13178  8645  7803 13157
MN 0.40 0.05 33     54.93      7.43     15.64      5.45
 16401 13191  9422 14045 12274  8938 12398 11552  8599 11221 10978  8359 10367
 10517  8187  9737 10146  8062  9267  9844  7971  8914  9598  7906  8647  9397
  7859  8443  9232  7825  8287  9096  7801  8167  8984  7785  8075  8891  7774
  8004  8815  7768  7950  8752  7764  7908  8700  7763  7876  8657  7764  7851
  8621  7765  7832  8592  7767  7818  8568  7770  7808  8549  7773  7800  8533
  7776  7795  8520  7779  7791  8510  7782  7788  8502  7784  7786  8495  7787
  7785  8490  7789  7784  8486  7791  7784  8482  7793  7784  8480  7794  7784
  8478  7796  7784  8477  7797  7784  8475  7797
FE 0.40 0.05 33     55.85      7.90     16.18      7.50
 20494 18740 15177 19078 18297 14798 18038 17948 14510 17253 17665 14288 16644
 17430 14114 16163 17230 13975 15774 17057 13864 15456 16905 13773 15190 16770
 13698 14966 16647 13635 14774 16534 13582 14608 16430 13536 14462 16333 13496
 14334 16242 13461 14219 16156 13429 14116 16073 13400 14023 15995 13373 13938
 15920 13349 13860 15847 13325 13788 15776 13302 13721 15708 13281 13659 15642
 13260 13601 15578 13239 13547 15515 13218 13495 15453 13198 13447 15393 13178
 13401 15334 13158 13357 15276 13138 13316 15220 13118 13276 15164 13098 13238
 15109 13077 13202 15056 13057 13167 15003 13037
CO 0.40 0.05 33     58.94      7.86     17.05      4.92
 20124 17136 15025 19031 16808 14778 18235 16529 14580 17634 16283 14415 17164
 16060 14277 16787 15855 14158 16475 15664 14053 16210 15484 13961 15982 15313
 13877 15781 15150 13802 15600 14995 13732 15437 14846 13667 15287 14703 13607
 15148 14566 13549 15018 14433 13495 14895 14306 13444 14780 14183 13394 14669
 14065 13347 14564 13950 13301 14464 13840 13257 14367 13733 13214 14274 13630
 13172 14185 13530 13131 14099 13434 13091 14015 13341 13052 13935 13251 13013
 13856 13163 12976 13781 13079 12939 13707 12997 12902 13636 12917 12867 13567
 12840 12831 13500 12766 12797 13435 12693 12763
NI 0.40 0.05 33     58.69      7.63     18.15      6.25
 17532 13862 13067 16842 13353 12943 16366 12904 12838 16025 12506 12745 15774
 12154 12661 15582 11840 12584 15431 11560 12513 15308 11308 12447 15206 11082
 12384 15117 10877 12324 15038 10692 12266 14967 10524 12211 14901 10371 12158
 14840 10232 12106 14782 10104 12056 14726  9988 12007 14672  9880 11960 14619
  9782 11914 14568  9691 11869 14518  9607 11825 14469  9529 11782 14421  9458
 11740 14373  9391 11699 14327  9329 11659 14281  9272 11619 14235  9218 11581
 14191  9169 11543 14147  9122 11506 14104  9078 11469 14061  9038 11434 14019
  8999 11399 13978  8963 11364 13937  8930 11330
CU 0.40 0.05 33     63.55      7.73     20.29      4.21
  7631  3788  9530  6891  2972  9465  6281  2322  9407  5777  1806  9354  5357
  1396  9304  5006  1071  9255  4710   813  9207  4461   609  9161  4250   448
  9117  4071   322  9073  3918   224  9030  3787   148  8989  3675    91  8948
  3579    47  8909  3497    15  8871  3426    -6  8834  3365   -21  8798  3312
   -31  8763  3267   -35  8729  3228   -37  8696  3195   -35  8665  3166   -32
  8634  3141   -27  8604  3120   -21  8576  3102   -14  8548  3087    -8  8521
  3073    -1  8495  3062     5  8470  3053    11  8446  3044    17  8422  3038
    23  8400  3032    28  8378  3027    32  8357
ZN 0.40 0.05 33     65.37      9.39     17.96      4.60
  1159  3086    12   722  3043     3   449  3020     0   275  3009    -2   165
  3005    -2    95  3005    -2    51  3006    -1    25  3007     0     9  3009
     0     0  3011     0    -3  3013     1    -4  3014     1    -3  3015     1
    -2  3015     1     0  3016     1     1  3016     1     2  3015     1     4
  3015     1     5  3014     1     6  3014     1     6  3013     0     7  3012
     0     7  3012     0     6  3011     0     6  3010     0     5  3009     0
     5  3009     0     4  3008     0     3  3007     0     2  3007     0     1
  3006    -1     0  3006    -1     0  3006    -1
GA 0.40 0.05 33     69.72      6.00     20.51      0.00
  9436   170  3018  8754    84  3013  8299    37  3010  7988    12  3009  7769
     0  3009  7611    -4  3009  7494    -5  3009  7404    -4  3009  7334    -2
  3010  7277     0  3010  7228     2  3010  7186     4  3010  7148     5  3010
  7112     6  3011  7079     7  3011  7047     7  3011  7016     7  3011  6985
     7  3010  6954     6  3010  6924     6  3010  6894     5  3010  6864     4
  3010  6833     3  3010  6803     2  3010  6773     1  3010  6743     0  3010
  6713     0  3010  6683    -1  3010  6653    -2  3009  6623    -3  3009  6593
    -4  3009  6563    -4  3009  6534    -5  3009
GE 0.40 0.05 33     72.59      7.90     15.93      0.02
 10493  7248    57 10199  7163    33  9977  7087    14  9798  7014    -1  9647
  6941   -16  9514  6868   -31  9393  6795   -44  9280  6724   -57  9174  6655
   -68  9072  6588   -79  8974  6525   -88  8879  6464   -96  8786  6407  -102
  8696  6354  -108  8608  6304  -112  8523  6258  -115  8439  6216  -117  8357
  6177  -118  8277  6141  -118  8199  6109  -117  8122  6079  -115  8048  6053
  -112  7975  6029  -109  7904  6007  -105  7835  5988  -100  7768  5971   -95
  7702  5956   -89  7638  5943   -83  7576  5932   -77  7515  5922   -70  7456
  5914   -63  7399  5907   -56  7343  5901   -49
AS 0.40 0.05 33     74.92      9.81     18.63      0.00
  9016  9567  8411  8563  9362  8021  8202  9167  7678  7904  8981  7376  7654
  8803  7106  7441  8634  6865  7256  8474  6648  7096  8323  6451  6957  8182
  6272  6835  8050  6108  6728  7928  5957  6635  7815  5818  6553  7711  5688
  6482  7615  5568  6420  7528  5456  6366  7448  5350  6319  7374  5251  6279
  7308  5158  6244  7247  5070  6215  7192  4986  6190  7143  4907  6170  7098
  4832  6152  7058  4760  6138  7021  4692  6127  6989  4627  6118  6960  4564
  6111  6933  4504  6106  6910  4447  6102  6889  4392  6099  6871  4339  6098
  6854  4288  6097  6839  4238  6097  6826  4191
SE 0.40 0.05 33     78.96      9.75     21.19      0.00
 10029  8149  8877  9833  7816  8601  9677  7537  8389  9544  7303  8244  9427
  7104  8157  9321  6935  8115  9224  6788  8104  9133  6660  8113  9048  6547
  8134  8967  6445  8160  8891  6354  8185  8820  6271  8206  8752  6194  8219
  8688  6123  8224  8627  6056  8219  8569  5994  8203  8514  5934  8176  8463
  5877  8139  8414  5823  8091  8367  5770  8034  8323  5720  7967  8282  5671
  7891  8242  5624  7808  8205  5578  7718  8170  5533  7621  8136  5490  7518
  8104  5447  7411  8074  5406  7300  8045  5366  7185  8018  5327  7068  7992
  5289  6949  7967  5252  6828  7944  5216  6707
BR 0.40 0.05 33     79.90     11.81     21.80      0.00
  7477  9577  7722  7244  9404  7415  7132  9246  7152  7073  9103  6925  7033
  8972  6727  6999  8854  6551  6963  8747  6395  6924  8650  6254  6882  8563
  6128  6837  8483  6013  6791  8411  5908  6746  8346  5813  6701  8287  5724
  6659  8233  5643  6620  8185  5568  6584  8140  5498  6552  8100  5433  6524
  8063  5372  6500  8030  5315  6481  7999  5262  6466  7971  5212  6454  7946
  5165  6447  7922  5120  6444  7901  5078  6444  7881  5039  6447  7863  5001
  6453  7847  4965  6461  7831  4931  6472  7817  4899  6485  7804  4868  6500
  7792  4839  6517  7781  4811  6534  7770  4784
KR 0.40 0.05 33     83.80     14.00     24.36      0.00
    61  7064  9179    27  6994  8999     9  6928  8840     0  6866  8697    -4
  6807  8569    -5  6753  8452    -5  6702  8346    -3  6654  8249    -2  6610
  8160    -1  6569  8079     0  6530  8004     1  6494  7934     1  6461  7870
     2  6430  7811     2  6401  7756     3  6374  7705     3  6348  7658     3
  6325  7613     3  6303  7572     2  6283  7534     2  6264  7498     2  6246
  7465     1  6230  7434     1  6214  7405     0  6200  7378     0  6187  7352
     0  6175  7329     0  6163  7306     0  6152  7286    -1  6142  7266    -1
  6133  7248    -1  6125  7231    -1  6117  7215
RB 0.40 0.05 33     85.47      4.18     27.28      0.00
 19632     0  6828 15709     0  6767 12791     0  6717 10588     0  6675  8903
     0  6640  7603     0  6611  6593     0  6585  5803     0  6563  5184     0
  6543  4697     0  6526  4314     0  6511  4012     0  6497  3775     0  6484
  3589     0  6473  3444    -1  6462  3331    -1  6453  3245    -1  6444  3180
